,,,,,,,,,
,NO,CODE,LAB,LEVEL,SKILL,QUESTION,ANSWER,DIFFICULTY,EXPLANATION
,144,MUL0000000000144,PERKALIAN,1,Perkalian 3 dan 4,4 × 11,44,Sedang,4 × 11 berarti menjumlahkan 11 sebanyak 4 kali: 11 + 11 + 11 + 11 = 44.
,145,MUL0000000000145,PERKALIAN,1,Perkalian 3 dan 4,4 × 12,48,Sedang,4 × 12 berarti menjumlahkan 12 sebanyak 4 kali: 12 + 12 + 12 + 12 = 48.
,146,MUL0000000000146,PERKALIAN,1,Perkalian 3 dan 4,12 × 4,48,Sedang,12 × 4 berarti menjumlahkan 12 sebanyak 4 kali: 12 + 12 + 12 + 12 = 48.
,147,MUL0000000000147,PERKALIAN,1,Perkalian 6 dan 7,0 × 6,0,Mudah,"Berapa pun dikali 0 hasilnya selalu 0, karena tidak ada kelompok yang dihitung. 0 × 6 = 0."
,148,MUL0000000000148,PERKALIAN,1,Perkalian 6 dan 7,6 × 0,0,Mudah,"Berapa pun dikali 0 hasilnya selalu 0, karena tidak ada kelompok yang dihitung. 6 × 0 = 0."
,149,MUL0000000000149,PERKALIAN,1,Perkalian 6 dan 7,0 × 7,0,Mudah,"Berapa pun dikali 0 hasilnya selalu 0, karena tidak ada kelompok yang dihitung. 0 × 7 = 0."
,150,MUL0000000000150,PERKALIAN,1,Perkalian 6 dan 7,7 × 0,0,Mudah,"Berapa pun dikali 0 hasilnya selalu 0, karena tidak ada kelompok yang dihitung. 7 × 0 = 0."
,151,MUL0000000000151,PERKALIAN,1,Perkalian 6 dan 7,1 × 6,6,Mudah,Dikali 1 nilainya tidak berubah; hanya ada satu kelompok. 1 × 6 = 6.
,152,MUL0000000000152,PERKALIAN,1,Perkalian 6 dan 7,6 × 1,6,Mudah,Dikali 1 nilainya tidak berubah; hanya ada satu kelompok. 6 × 1 = 6.
,153,MUL0000000000153,PERKALIAN,1,Perkalian 6 dan 7,1 × 7,7,Mudah,Dikali 1 nilainya tidak berubah; hanya ada satu kelompok. 1 × 7 = 7.
,154,MUL0000000000154,PERKALIAN,1,Perkalian 6 dan 7,7 × 1,7,Mudah,Dikali 1 nilainya tidak berubah; hanya ada satu kelompok. 7 × 1 = 7.
,155,MUL0000000000155,PERKALIAN,1,Perkalian 6 dan 7,6 × 2,12,Mudah,Dikali 2 sama dengan dua kali lipat. 6 + 6 = 12.
,156,MUL0000000000156,PERKALIAN,1,Perkalian 6 dan 7,2 × 6,12,Mudah,Dikali 2 sama dengan dua kali lipat. 6 + 6 = 12.
,157,MUL0000000000157,PERKALIAN,1,Perkalian 6 dan 7,7 × 2,14,Mudah,Dikali 2 sama dengan dua kali lipat. 7 + 7 = 14.
,158,MUL0000000000158,PERKALIAN,1,Perkalian 6 dan 7,2 × 7,14,Mudah,Dikali 2 sama dengan dua kali lipat. 7 + 7 = 14.
,159,MUL0000000000159,PERKALIAN,1,Perkalian 6 dan 7,5 × 6,30,Mudah,"Perkalian 5 dihitung dengan lompat lima. 6 × 5 = 30, dan hasil kali 5 selalu berakhiran 0 atau 5."
,160,MUL0000000000160,PERKALIAN,1,Perkalian 6 dan 7,6 × 5,30,Mudah,"Perkalian 5 dihitung dengan lompat lima. 6 × 5 = 30, dan hasil kali 5 selalu berakhiran 0 atau 5."
,161,MUL0000000000161,PERKALIAN,1,Perkalian 6 dan 7,5 × 7,35,Mudah,"Perkalian 5 dihitung dengan lompat lima. 7 × 5 = 35, dan hasil kali 5 selalu berakhiran 0 atau 5."
,162,MUL0000000000162,PERKALIAN,1,Perkalian 6 dan 7,7 × 5,35,Mudah,"Perkalian 5 dihitung dengan lompat lima. 7 × 5 = 35, dan hasil kali 5 selalu berakhiran 0 atau 5."
,163,MUL0000000000163,PERKALIAN,1,Perkalian 6 dan 7,10 × 6,60,Mudah,Perkalian 10 itu mudah: cukup tambahkan satu angka nol di belakang 6. 10 × 6 = 60.
,164,MUL0000000000164,PERKALIAN,1,Perkalian 6 dan 7,6 × 10,60,Mudah,Perkalian 10 itu mudah: cukup tambahkan satu angka nol di belakang 6. 6 × 10 = 60.
,165,MUL0000000000165,PERKALIAN,1,Perkalian 6 dan 7,7 × 10,70,Mudah,Perkalian 10 itu mudah: cukup tambahkan satu angka nol di belakang 7. 7 × 10 = 70.
,166,MUL0000000000166,PERKALIAN,1,Perkalian 6 dan 7,10 × 7,70,Mudah,Perkalian 10 itu mudah: cukup tambahkan satu angka nol di belakang 7. 10 × 7 = 70.
,167,MUL0000000000167,PERKALIAN,1,Perkalian 6 dan 7,6 × 3,18,Sedang,6 × 3 berarti menjumlahkan 6 sebanyak 3 kali: 6 + 6 + 6 = 18.
,168,MUL0000000000168,PERKALIAN,1,Perkalian 6 dan 7,3 × 6,18,Sedang,3 × 6 berarti menjumlahkan 6 sebanyak 3 kali: 6 + 6 + 6 = 18.
,169,MUL0000000000169,PERKALIAN,1,Perkalian 6 dan 7,3 × 7,21,Sedang,3 × 7 berarti menjumlahkan 7 sebanyak 3 kali: 7 + 7 + 7 = 21.
,170,MUL0000000000170,PERKALIAN,1,Perkalian 6 dan 7,7 × 3,21,Sedang,7 × 3 berarti menjumlahkan 7 sebanyak 3 kali: 7 + 7 + 7 = 21.
,171,MUL0000000000171,PERKALIAN,1,Perkalian 6 dan 7,4 × 6,24,Sedang,4 × 6 berarti menjumlahkan 6 sebanyak 4 kali: 6 + 6 + 6 + 6 = 24.
,172,MUL0000000000172,PERKALIAN,1,Perkalian 6 dan 7,6 × 4,24,Sedang,6 × 4 berarti menjumlahkan 6 sebanyak 4 kali: 6 + 6 + 6 + 6 = 24.
,173,MUL0000000000173,PERKALIAN,1,Perkalian 6 dan 7,4 × 7,28,Sedang,4 × 7 berarti menjumlahkan 7 sebanyak 4 kali: 7 + 7 + 7 + 7 = 28.
,174,MUL0000000000174,PERKALIAN,1,Perkalian 6 dan 7,7 × 4,28,Sedang,7 × 4 berarti menjumlahkan 7 sebanyak 4 kali: 7 + 7 + 7 + 7 = 28.
,175,MUL0000000000175,PERKALIAN,1,Perkalian 6 dan 7,6 × 6,36,Sedang,6 × 6 berarti menjumlahkan 6 sebanyak 6 kali: 6 + 6 + 6 + 6 + 6 + 6 = 36.
,176,MUL0000000000176,PERKALIAN,1,Perkalian 6 dan 7,7 × 6,42,Sedang,7 × 6 berarti menjumlahkan 7 sebanyak 6 kali: 7 + 7 + 7 + 7 + 7 + 7 = 42.
,177,MUL0000000000177,PERKALIAN,1,Perkalian 6 dan 7,6 × 7,42,Sedang,6 × 7 berarti menjumlahkan 7 sebanyak 6 kali: 7 + 7 + 7 + 7 + 7 + 7 = 42.
,178,MUL0000000000178,PERKALIAN,1,Perkalian 6 dan 7,7 × 7,49,Sedang,"7 × 7 berarti menjumlahkan 7 sebanyak 7 kali, hasilnya 49."
,179,MUL0000000000179,PERKALIAN,1,Perkalian 6 dan 7,8 × 6,48,Sulit,8 × 6 berarti menjumlahkan 8 sebanyak 6 kali: 8 + 8 + 8 + 8 + 8 + 8 = 48.
,180,MUL0000000000180,PERKALIAN,1,Perkalian 6 dan 7,6 × 8,48,Sulit,6 × 8 berarti menjumlahkan 8 sebanyak 6 kali: 8 + 8 + 8 + 8 + 8 + 8 = 48.
,181,MUL0000000000181,PERKALIAN,1,Perkalian 6 dan 7,9 × 6,54,Sulit,9 × 6 berarti menjumlahkan 9 sebanyak 6 kali: 9 + 9 + 9 + 9 + 9 + 9 = 54.
,182,MUL0000000000182,PERKALIAN,1,Perkalian 6 dan 7,6 × 9,54,Sulit,6 × 9 berarti menjumlahkan 9 sebanyak 6 kali: 9 + 9 + 9 + 9 + 9 + 9 = 54.
,183,MUL0000000000183,PERKALIAN,1,Perkalian 6 dan 7,8 × 7,56,Sulit,"8 × 7 berarti menjumlahkan 8 sebanyak 7 kali, hasilnya 56."
,184,MUL0000000000184,PERKALIAN,1,Perkalian 6 dan 7,7 × 8,56,Sulit,"7 × 8 berarti menjumlahkan 8 sebanyak 7 kali, hasilnya 56."
,185,MUL0000000000185,PERKALIAN,1,Perkalian 6 dan 7,9 × 7,63,Sulit,"9 × 7 berarti menjumlahkan 9 sebanyak 7 kali, hasilnya 63."
,186,MUL0000000000186,PERKALIAN,1,Perkalian 6 dan 7,7 × 9,63,Sulit,"7 × 9 berarti menjumlahkan 9 sebanyak 7 kali, hasilnya 63."
,187,MUL0000000000187,PERKALIAN,1,Perkalian 6 dan 7,6 × 11,66,Sulit,6 × 11 berarti menjumlahkan 11 sebanyak 6 kali: 11 + 11 + 11 + 11 + 11 + 11 = 66.
,188,MUL0000000000188,PERKALIAN,1,Perkalian 6 dan 7,11 × 6,66,Sulit,11 × 6 berarti menjumlahkan 11 sebanyak 6 kali: 11 + 11 + 11 + 11 + 11 + 11 = 66.
,189,MUL0000000000189,PERKALIAN,1,Perkalian 6 dan 7,6 × 12,72,Sulit,6 × 12 berarti menjumlahkan 12 sebanyak 6 kali: 12 + 12 + 12 + 12 + 12 + 12 = 72.
,190,MUL0000000000190,PERKALIAN,1,Perkalian 6 dan 7,12 × 6,72,Sulit,12 × 6 berarti menjumlahkan 12 sebanyak 6 kali: 12 + 12 + 12 + 12 + 12 + 12 = 72.
,191,MUL0000000000191,PERKALIAN,1,Perkalian 6 dan 7,7 × 11,77,Sulit,"7 × 11 berarti menjumlahkan 11 sebanyak 7 kali, hasilnya 77."
,192,MUL0000000000192,PERKALIAN,1,Perkalian 6 dan 7,11 × 7,77,Sulit,"11 × 7 berarti menjumlahkan 11 sebanyak 7 kali, hasilnya 77."
,193,MUL0000000000193,PERKALIAN,1,Perkalian 6 dan 7,12 × 7,84,Sulit,"12 × 7 berarti menjumlahkan 12 sebanyak 7 kali, hasilnya 84."
,194,MUL0000000000194,PERKALIAN,1,Perkalian 6 dan 7,7 × 12,84,Sulit,"7 × 12 berarti menjumlahkan 12 sebanyak 7 kali, hasilnya 84."
,195,MUL0000000000195,PERKALIAN,1,Perkalian 8 dan 9,8 × 0,0,Mudah,"Berapa pun dikali 0 hasilnya selalu 0, karena tidak ada kelompok yang dihitung. 8 × 0 = 0."
,196,MUL0000000000196,PERKALIAN,1,Perkalian 8 dan 9,0 × 8,0,Mudah,"Berapa pun dikali 0 hasilnya selalu 0, karena tidak ada kelompok yang dihitung. 0 × 8 = 0."
,197,MUL0000000000197,PERKALIAN,1,Perkalian 8 dan 9,0 × 9,0,Mudah,"Berapa pun dikali 0 hasilnya selalu 0, karena tidak ada kelompok yang dihitung. 0 × 9 = 0."
,198,MUL0000000000198,PERKALIAN,1,Perkalian 8 dan 9,9 × 0,0,Mudah,"Berapa pun dikali 0 hasilnya selalu 0, karena tidak ada kelompok yang dihitung. 9 × 0 = 0."
,199,MUL0000000000199,PERKALIAN,1,Perkalian 8 dan 9,8 × 1,8,Mudah,Dikali 1 nilainya tidak berubah; hanya ada satu kelompok. 8 × 1 = 8.
,200,MUL0000000000200,PERKALIAN,1,Perkalian 8 dan 9,1 × 8,8,Mudah,Dikali 1 nilainya tidak berubah; hanya ada satu kelompok. 1 × 8 = 8.
,201,MUL0000000000201,PERKALIAN,1,Perkalian 8 dan 9,1 × 9,9,Mudah,Dikali 1 nilainya tidak berubah; hanya ada satu kelompok. 1 × 9 = 9.
,202,MUL0000000000202,PERKALIAN,1,Perkalian 8 dan 9,9 × 1,9,Mudah,Dikali 1 nilainya tidak berubah; hanya ada satu kelompok. 9 × 1 = 9.
,203,MUL0000000000203,PERKALIAN,1,Perkalian 8 dan 9,8 × 2,16,Mudah,Dikali 2 sama dengan dua kali lipat. 8 + 8 = 16.
,204,MUL0000000000204,PERKALIAN,1,Perkalian 8 dan 9,2 × 8,16,Mudah,Dikali 2 sama dengan dua kali lipat. 8 + 8 = 16.
,205,MUL0000000000205,PERKALIAN,1,Perkalian 8 dan 9,9 × 2,18,Mudah,Dikali 2 sama dengan dua kali lipat. 9 + 9 = 18.
,206,MUL0000000000206,PERKALIAN,1,Perkalian 8 dan 9,2 × 9,18,Mudah,Dikali 2 sama dengan dua kali lipat. 9 + 9 = 18.
,207,MUL0000000000207,PERKALIAN,1,Perkalian 8 dan 9,8 × 5,40,Mudah,"Perkalian 5 dihitung dengan lompat lima. 8 × 5 = 40, dan hasil kali 5 selalu berakhiran 0 atau 5."
,208,MUL0000000000208,PERKALIAN,1,Perkalian 8 dan 9,5 × 8,40,Mudah,"Perkalian 5 dihitung dengan lompat lima. 8 × 5 = 40, dan hasil kali 5 selalu berakhiran 0 atau 5."
,209,MUL0000000000209,PERKALIAN,1,Perkalian 8 dan 9,9 × 5,45,Mudah,"Perkalian 5 dihitung dengan lompat lima. 9 × 5 = 45, dan hasil kali 5 selalu berakhiran 0 atau 5."
,210,MUL0000000000210,PERKALIAN,1,Perkalian 8 dan 9,5 × 9,45,Mudah,"Perkalian 5 dihitung dengan lompat lima. 9 × 5 = 45, dan hasil kali 5 selalu berakhiran 0 atau 5."
,211,MUL0000000000211,PERKALIAN,1,Perkalian 8 dan 9,10 × 8,80,Mudah,Perkalian 10 itu mudah: cukup tambahkan satu angka nol di belakang 8. 10 × 8 = 80.
,212,MUL0000000000212,PERKALIAN,1,Perkalian 8 dan 9,8 × 10,80,Mudah,Perkalian 10 itu mudah: cukup tambahkan satu angka nol di belakang 8. 8 × 10 = 80.
,213,MUL0000000000213,PERKALIAN,1,Perkalian 8 dan 9,10 × 9,90,Mudah,Perkalian 10 itu mudah: cukup tambahkan satu angka nol di belakang 9. 10 × 9 = 90.
,214,MUL0000000000214,PERKALIAN,1,Perkalian 8 dan 9,9 × 10,90,Mudah,Perkalian 10 itu mudah: cukup tambahkan satu angka nol di belakang 9. 9 × 10 = 90.
,215,MUL0000000000215,PERKALIAN,1,Perkalian 8 dan 9,3 × 8,24,Sedang,3 × 8 berarti menjumlahkan 8 sebanyak 3 kali: 8 + 8 + 8 = 24.
,216,MUL0000000000216,PERKALIAN,1,Perkalian 8 dan 9,8 × 3,24,Sedang,8 × 3 berarti menjumlahkan 8 sebanyak 3 kali: 8 + 8 + 8 = 24.
,217,MUL0000000000217,PERKALIAN,1,Perkalian 8 dan 9,3 × 9,27,Sedang,3 × 9 berarti menjumlahkan 9 sebanyak 3 kali: 9 + 9 + 9 = 27.
,218,MUL0000000000218,PERKALIAN,1,Perkalian 8 dan 9,9 × 3,27,Sedang,9 × 3 berarti menjumlahkan 9 sebanyak 3 kali: 9 + 9 + 9 = 27.
,219,MUL0000000000219,PERKALIAN,1,Perkalian 8 dan 9,8 × 4,32,Sedang,8 × 4 berarti menjumlahkan 8 sebanyak 4 kali: 8 + 8 + 8 + 8 = 32.
,220,MUL0000000000220,PERKALIAN,1,Perkalian 8 dan 9,4 × 8,32,Sedang,4 × 8 berarti menjumlahkan 8 sebanyak 4 kali: 8 + 8 + 8 + 8 = 32.
,221,MUL0000000000221,PERKALIAN,1,Perkalian 8 dan 9,9 × 4,36,Sedang,9 × 4 berarti menjumlahkan 9 sebanyak 4 kali: 9 + 9 + 9 + 9 = 36.
,222,MUL0000000000222,PERKALIAN,1,Perkalian 8 dan 9,4 × 9,36,Sedang,4 × 9 berarti menjumlahkan 9 sebanyak 4 kali: 9 + 9 + 9 + 9 = 36.
,223,MUL0000000000223,PERKALIAN,1,Perkalian 8 dan 9,6 × 8,48,Sulit,6 × 8 berarti menjumlahkan 8 sebanyak 6 kali: 8 + 8 + 8 + 8 + 8 + 8 = 48.
,224,MUL0000000000224,PERKALIAN,1,Perkalian 8 dan 9,8 × 6,48,Sulit,8 × 6 berarti menjumlahkan 8 sebanyak 6 kali: 8 + 8 + 8 + 8 + 8 + 8 = 48.
,225,MUL0000000000225,PERKALIAN,1,Perkalian 8 dan 9,9 × 6,54,Sulit,9 × 6 berarti menjumlahkan 9 sebanyak 6 kali: 9 + 9 + 9 + 9 + 9 + 9 = 54.
,226,MUL0000000000226,PERKALIAN,1,Perkalian 8 dan 9,6 × 9,54,Sulit,6 × 9 berarti menjumlahkan 9 sebanyak 6 kali: 9 + 9 + 9 + 9 + 9 + 9 = 54.
,227,MUL0000000000227,PERKALIAN,1,Perkalian 8 dan 9,7 × 8,56,Sulit,"7 × 8 berarti menjumlahkan 8 sebanyak 7 kali, hasilnya 56."
,228,MUL0000000000228,PERKALIAN,1,Perkalian 8 dan 9,8 × 7,56,Sulit,"8 × 7 berarti menjumlahkan 8 sebanyak 7 kali, hasilnya 56."
,229,MUL0000000000229,PERKALIAN,1,Perkalian 8 dan 9,7 × 9,63,Sulit,"7 × 9 berarti menjumlahkan 9 sebanyak 7 kali, hasilnya 63."
,230,MUL0000000000230,PERKALIAN,1,Perkalian 8 dan 9,9 × 7,63,Sulit,"9 × 7 berarti menjumlahkan 9 sebanyak 7 kali, hasilnya 63."
,231,MUL0000000000231,PERKALIAN,1,Perkalian 8 dan 9,8 × 8,64,Sulit,"8 × 8 berarti menjumlahkan 8 sebanyak 8 kali, hasilnya 64."
,232,MUL0000000000232,PERKALIAN,1,Perkalian 8 dan 9,8 × 9,72,Sulit,"8 × 9 berarti menjumlahkan 9 sebanyak 8 kali, hasilnya 72."
,233,MUL0000000000233,PERKALIAN,1,Perkalian 8 dan 9,9 × 8,72,Sulit,"9 × 8 berarti menjumlahkan 9 sebanyak 8 kali, hasilnya 72."
,234,MUL0000000000234,PERKALIAN,1,Perkalian 8 dan 9,9 × 9,81,Sulit,"9 × 9 berarti menjumlahkan 9 sebanyak 9 kali, hasilnya 81."
,235,MUL0000000000235,PERKALIAN,1,Perkalian 8 dan 9,11 × 8,88,Sulit,"11 × 8 berarti menjumlahkan 11 sebanyak 8 kali, hasilnya 88."
,236,MUL0000000000236,PERKALIAN,1,Perkalian 8 dan 9,8 × 11,88,Sulit,"8 × 11 berarti menjumlahkan 11 sebanyak 8 kali, hasilnya 88."
,237,MUL0000000000237,PERKALIAN,1,Perkalian 8 dan 9,8 × 12,96,Sulit,"8 × 12 berarti menjumlahkan 12 sebanyak 8 kali, hasilnya 96."
,238,MUL0000000000238,PERKALIAN,1,Perkalian 8 dan 9,12 × 8,96,Sulit,"12 × 8 berarti menjumlahkan 12 sebanyak 8 kali, hasilnya 96."
,239,MUL0000000000239,PERKALIAN,1,Perkalian 8 dan 9,9 × 11,99,Sulit,"9 × 11 berarti menjumlahkan 11 sebanyak 9 kali, hasilnya 99."
,240,MUL0000000000240,PERKALIAN,1,Perkalian 8 dan 9,11 × 9,99,Sulit,"11 × 9 berarti menjumlahkan 11 sebanyak 9 kali, hasilnya 99."
,241,MUL0000000000241,PERKALIAN,1,Perkalian 8 dan 9,12 × 9,108,Sulit,"12 × 9 berarti menjumlahkan 12 sebanyak 9 kali, hasilnya 108."
,242,MUL0000000000242,PERKALIAN,1,Perkalian 8 dan 9,9 × 12,108,Sulit,"9 × 12 berarti menjumlahkan 12 sebanyak 9 kali, hasilnya 108."
,243,MUL0000000000243,PERKALIAN,1,Perkalian 11 dan 12,0 × 11,0,Mudah,"Berapa pun dikali 0 hasilnya selalu 0, karena tidak ada kelompok yang dihitung. 0 × 11 = 0."
,244,MUL0000000000244,PERKALIAN,1,Perkalian 11 dan 12,11 × 0,0,Mudah,"Berapa pun dikali 0 hasilnya selalu 0, karena tidak ada kelompok yang dihitung. 11 × 0 = 0."
,245,MUL0000000000245,PERKALIAN,1,Perkalian 11 dan 12,12 × 0,0,Mudah,"Berapa pun dikali 0 hasilnya selalu 0, karena tidak ada kelompok yang dihitung. 12 × 0 = 0."
,246,MUL0000000000246,PERKALIAN,1,Perkalian 11 dan 12,0 × 12,0,Mudah,"Berapa pun dikali 0 hasilnya selalu 0, karena tidak ada kelompok yang dihitung. 0 × 12 = 0."
,247,MUL0000000000247,PERKALIAN,1,Perkalian 11 dan 12,11 × 1,11,Mudah,Dikali 1 nilainya tidak berubah; hanya ada satu kelompok. 11 × 1 = 11.
,248,MUL0000000000248,PERKALIAN,1,Perkalian 11 dan 12,1 × 11,11,Mudah,Dikali 1 nilainya tidak berubah; hanya ada satu kelompok. 1 × 11 = 11.
,249,MUL0000000000249,PERKALIAN,1,Perkalian 11 dan 12,12 × 1,12,Mudah,Dikali 1 nilainya tidak berubah; hanya ada satu kelompok. 12 × 1 = 12.
,250,MUL0000000000250,PERKALIAN,1,Perkalian 11 dan 12,1 × 12,12,Mudah,Dikali 1 nilainya tidak berubah; hanya ada satu kelompok. 1 × 12 = 12.
,251,MUL0000000000251,PERKALIAN,1,Perkalian 11 dan 12,11 × 2,22,Sedang,Dikali 2 sama dengan dua kali lipat. 11 + 11 = 22.
,252,MUL0000000000252,PERKALIAN,1,Perkalian 11 dan 12,2 × 11,22,Sedang,Dikali 2 sama dengan dua kali lipat. 11 + 11 = 22.
,253,MUL0000000000253,PERKALIAN,1,Perkalian 11 dan 12,2 × 12,24,Sedang,Dikali 2 sama dengan dua kali lipat. 12 + 12 = 24.
,254,MUL0000000000254,PERKALIAN,1,Perkalian 11 dan 12,12 × 2,24,Sedang,Dikali 2 sama dengan dua kali lipat. 12 + 12 = 24.
,255,MUL0000000000255,PERKALIAN,1,Perkalian 11 dan 12,3 × 11,33,Sedang,3 × 11 berarti menjumlahkan 11 sebanyak 3 kali: 11 + 11 + 11 = 33.
,256,MUL0000000000256,PERKALIAN,1,Perkalian 11 dan 12,11 × 3,33,Sedang,11 × 3 berarti menjumlahkan 11 sebanyak 3 kali: 11 + 11 + 11 = 33.
,257,MUL0000000000257,PERKALIAN,1,Perkalian 11 dan 12,12 × 3,36,Sedang,12 × 3 berarti menjumlahkan 12 sebanyak 3 kali: 12 + 12 + 12 = 36.
,258,MUL0000000000258,PERKALIAN,1,Perkalian 11 dan 12,3 × 12,36,Sedang,3 × 12 berarti menjumlahkan 12 sebanyak 3 kali: 12 + 12 + 12 = 36.
,259,MUL0000000000259,PERKALIAN,1,Perkalian 11 dan 12,11 × 4,44,Sedang,11 × 4 berarti menjumlahkan 11 sebanyak 4 kali: 11 + 11 + 11 + 11 = 44.
,260,MUL0000000000260,PERKALIAN,1,Perkalian 11 dan 12,4 × 11,44,Sedang,4 × 11 berarti menjumlahkan 11 sebanyak 4 kali: 11 + 11 + 11 + 11 = 44.
,261,MUL0000000000261,PERKALIAN,1,Perkalian 11 dan 12,12 × 4,48,Sedang,12 × 4 berarti menjumlahkan 12 sebanyak 4 kali: 12 + 12 + 12 + 12 = 48.
,262,MUL0000000000262,PERKALIAN,1,Perkalian 11 dan 12,4 × 12,48,Sedang,4 × 12 berarti menjumlahkan 12 sebanyak 4 kali: 12 + 12 + 12 + 12 = 48.
,263,MUL0000000000263,PERKALIAN,1,Perkalian 11 dan 12,5 × 11,55,Sedang,"Perkalian 5 dihitung dengan lompat lima. 11 × 5 = 55, dan hasil kali 5 selalu berakhiran 0 atau 5."
,264,MUL0000000000264,PERKALIAN,1,Perkalian 11 dan 12,11 × 5,55,Sedang,"Perkalian 5 dihitung dengan lompat lima. 11 × 5 = 55, dan hasil kali 5 selalu berakhiran 0 atau 5."
,265,MUL0000000000265,PERKALIAN,1,Perkalian 11 dan 12,12 × 5,60,Sedang,"Perkalian 5 dihitung dengan lompat lima. 12 × 5 = 60, dan hasil kali 5 selalu berakhiran 0 atau 5."
,266,MUL0000000000266,PERKALIAN,1,Perkalian 11 dan 12,5 × 12,60,Sedang,"Perkalian 5 dihitung dengan lompat lima. 12 × 5 = 60, dan hasil kali 5 selalu berakhiran 0 atau 5."
,267,MUL0000000000267,PERKALIAN,1,Perkalian 11 dan 12,11 × 10,110,Sedang,Perkalian 10 itu mudah: cukup tambahkan satu angka nol di belakang 11. 11 × 10 = 110.
,268,MUL0000000000268,PERKALIAN,1,Perkalian 11 dan 12,10 × 11,110,Sedang,Perkalian 10 itu mudah: cukup tambahkan satu angka nol di belakang 11. 10 × 11 = 110.
,269,MUL0000000000269,PERKALIAN,1,Perkalian 11 dan 12,12 × 10,120,Sedang,Perkalian 10 itu mudah: cukup tambahkan satu angka nol di belakang 12. 12 × 10 = 120.
,270,MUL0000000000270,PERKALIAN,1,Perkalian 11 dan 12,10 × 12,120,Sedang,Perkalian 10 itu mudah: cukup tambahkan satu angka nol di belakang 12. 10 × 12 = 120.
,271,MUL0000000000271,PERKALIAN,1,Perkalian 11 dan 12,11 × 6,66,Sulit,11 × 6 berarti menjumlahkan 11 sebanyak 6 kali: 11 + 11 + 11 + 11 + 11 + 11 = 66.
,272,MUL0000000000272,PERKALIAN,1,Perkalian 11 dan 12,6 × 11,66,Sulit,6 × 11 berarti menjumlahkan 11 sebanyak 6 kali: 11 + 11 + 11 + 11 + 11 + 11 = 66.
,273,MUL0000000000273,PERKALIAN,1,Perkalian 11 dan 12,12 × 6,72,Sulit,12 × 6 berarti menjumlahkan 12 sebanyak 6 kali: 12 + 12 + 12 + 12 + 12 + 12 = 72.
,274,MUL0000000000274,PERKALIAN,1,Perkalian 11 dan 12,6 × 12,72,Sulit,6 × 12 berarti menjumlahkan 12 sebanyak 6 kali: 12 + 12 + 12 + 12 + 12 + 12 = 72.
,275,MUL0000000000275,PERKALIAN,1,Perkalian 11 dan 12,7 × 11,77,Sulit,"7 × 11 berarti menjumlahkan 11 sebanyak 7 kali, hasilnya 77."
,276,MUL0000000000276,PERKALIAN,1,Perkalian 11 dan 12,11 × 7,77,Sulit,"11 × 7 berarti menjumlahkan 11 sebanyak 7 kali, hasilnya 77."
,277,MUL0000000000277,PERKALIAN,1,Perkalian 11 dan 12,12 × 7,84,Sulit,"12 × 7 berarti menjumlahkan 12 sebanyak 7 kali, hasilnya 84."
,278,MUL0000000000278,PERKALIAN,1,Perkalian 11 dan 12,7 × 12,84,Sulit,"7 × 12 berarti menjumlahkan 12 sebanyak 7 kali, hasilnya 84."
,279,MUL0000000000279,PERKALIAN,1,Perkalian 11 dan 12,8 × 11,88,Sulit,"8 × 11 berarti menjumlahkan 11 sebanyak 8 kali, hasilnya 88."
,280,MUL0000000000280,PERKALIAN,1,Perkalian 11 dan 12,11 × 8,88,Sulit,"11 × 8 berarti menjumlahkan 11 sebanyak 8 kali, hasilnya 88."
,281,MUL0000000000281,PERKALIAN,1,Perkalian 11 dan 12,8 × 12,96,Sulit,"8 × 12 berarti menjumlahkan 12 sebanyak 8 kali, hasilnya 96."
,282,MUL0000000000282,PERKALIAN,1,Perkalian 11 dan 12,12 × 8,96,Sulit,"12 × 8 berarti menjumlahkan 12 sebanyak 8 kali, hasilnya 96."
,283,MUL0000000000283,PERKALIAN,1,Perkalian 11 dan 12,9 × 11,99,Sulit,"9 × 11 berarti menjumlahkan 11 sebanyak 9 kali, hasilnya 99."
,284,MUL0000000000284,PERKALIAN,1,Perkalian 11 dan 12,11 × 9,99,Sulit,"11 × 9 berarti menjumlahkan 11 sebanyak 9 kali, hasilnya 99."
,285,MUL0000000000285,PERKALIAN,1,Perkalian 11 dan 12,9 × 12,108,Sulit,"9 × 12 berarti menjumlahkan 12 sebanyak 9 kali, hasilnya 108."
,286,MUL0000000000286,PERKALIAN,1,Perkalian 11 dan 12,12 × 9,108,Sulit,"12 × 9 berarti menjumlahkan 12 sebanyak 9 kali, hasilnya 108."
,287,MUL0000000000287,PERKALIAN,1,Perkalian 11 dan 12,11 × 11,121,Sulit,"11 × 11 berarti menjumlahkan 11 sebanyak 11 kali, hasilnya 121."
,288,MUL0000000000288,PERKALIAN,1,Perkalian 11 dan 12,12 × 11,132,Sulit,"12 × 11 berarti menjumlahkan 12 sebanyak 11 kali, hasilnya 132."
,289,MUL0000000000289,PERKALIAN,1,Perkalian 11 dan 12,11 × 12,132,Sulit,"11 × 12 berarti menjumlahkan 12 sebanyak 11 kali, hasilnya 132."
,290,MUL0000000000290,PERKALIAN,1,Perkalian 11 dan 12,12 × 12,144,Sulit,"12 × 12 berarti menjumlahkan 12 sebanyak 12 kali, hasilnya 144."
