,,,,,,,,,
,NO,CODE,LAB,LEVEL,SKILL,QUESTION,ANSWER,DIFFICULTY,EXPLANATION
,123,ADD0000000000123,PENJUMLAHAN,1,Pertambahan 10-19,15 + 14,29,Sedang,"Pecah 14 menjadi 10 + 4. Tambahkan puluhannya dulu: 15 + 10 = 25, baru tambahkan satuannya: 25 + 4 = 29."
,124,ADD0000000000124,PENJUMLAHAN,1,Pertambahan 10-19,16 + 13,29,Sedang,"Pecah 13 menjadi 10 + 3. Tambahkan puluhannya dulu: 16 + 10 = 26, baru tambahkan satuannya: 26 + 3 = 29."
,125,ADD0000000000125,PENJUMLAHAN,1,Pertambahan 10-19,13 + 16,29,Sedang,"Pecah 13 menjadi 10 + 3. Tambahkan puluhannya dulu: 16 + 10 = 26, baru tambahkan satuannya: 26 + 3 = 29."
,126,ADD0000000000126,PENJUMLAHAN,1,Pertambahan 10-19,11 + 18,29,Sedang,"Pecah 11 menjadi 10 + 1. Tambahkan puluhannya dulu: 18 + 10 = 28, baru tambahkan satuannya: 28 + 1 = 29."
,127,ADD0000000000127,PENJUMLAHAN,1,Pertambahan 10-19,19 + 10,29,Sedang,"10 adalah puluhan bulat, jadi cukup jumlahkan puluhannya: 19 + 10 = 29."
,128,ADD0000000000128,PENJUMLAHAN,1,Pertambahan 10-19,10 + 19,29,Sedang,"10 adalah puluhan bulat, jadi cukup jumlahkan puluhannya: 19 + 10 = 29."
,129,ADD0000000000129,PENJUMLAHAN,1,Pertambahan 10-19,15 + 15,30,Sedang,"Pecah 15 menjadi 10 + 5. Tambahkan puluhannya dulu: 15 + 10 = 25, baru tambahkan satuannya: 25 + 5 = 30."
,130,ADD0000000000130,PENJUMLAHAN,1,Pertambahan 10-19,14 + 16,30,Sedang,"Pecah 14 menjadi 10 + 4. Tambahkan puluhannya dulu: 16 + 10 = 26, baru tambahkan satuannya: 26 + 4 = 30."
,131,ADD0000000000131,PENJUMLAHAN,1,Pertambahan 10-19,12 + 18,30,Sedang,"Pecah 12 menjadi 10 + 2. Tambahkan puluhannya dulu: 18 + 10 = 28, baru tambahkan satuannya: 28 + 2 = 30."
,132,ADD0000000000132,PENJUMLAHAN,1,Pertambahan 10-19,18 + 12,30,Sedang,"Pecah 12 menjadi 10 + 2. Tambahkan puluhannya dulu: 18 + 10 = 28, baru tambahkan satuannya: 28 + 2 = 30."
,133,ADD0000000000133,PENJUMLAHAN,1,Pertambahan 10-19,15 + 16,31,Sedang,"Pecah 15 menjadi 10 + 5. Tambahkan puluhannya dulu: 16 + 10 = 26, baru tambahkan satuannya: 26 + 5 = 31."
,134,ADD0000000000134,PENJUMLAHAN,1,Pertambahan 10-19,14 + 17,31,Sedang,"Pecah 14 menjadi 10 + 4. Tambahkan puluhannya dulu: 17 + 10 = 27, baru tambahkan satuannya: 27 + 4 = 31."
,135,ADD0000000000135,PENJUMLAHAN,1,Pertambahan 10-19,18 + 13,31,Sedang,"Pecah 13 menjadi 10 + 3. Tambahkan puluhannya dulu: 18 + 10 = 28, baru tambahkan satuannya: 28 + 3 = 31."
,136,ADD0000000000136,PENJUMLAHAN,1,Pertambahan 10-19,13 + 18,31,Sulit,"Pecah 13 menjadi 10 + 3. Tambahkan puluhannya dulu: 18 + 10 = 28, baru tambahkan satuannya: 28 + 3 = 31."
,137,ADD0000000000137,PENJUMLAHAN,1,Pertambahan 10-19,19 + 12,31,Sulit,"Pecah 12 menjadi 10 + 2. Tambahkan puluhannya dulu: 19 + 10 = 29, baru tambahkan satuannya: 29 + 2 = 31."
,138,ADD0000000000138,PENJUMLAHAN,1,Pertambahan 10-19,16 + 16,32,Sulit,"Pecah 16 menjadi 10 + 6. Tambahkan puluhannya dulu: 16 + 10 = 26, baru tambahkan satuannya: 26 + 6 = 32."
,139,ADD0000000000139,PENJUMLAHAN,1,Pertambahan 10-19,15 + 17,32,Sulit,"Pecah 15 menjadi 10 + 5. Tambahkan puluhannya dulu: 17 + 10 = 27, baru tambahkan satuannya: 27 + 5 = 32."
,140,ADD0000000000140,PENJUMLAHAN,1,Pertambahan 10-19,14 + 18,32,Sulit,"Pecah 14 menjadi 10 + 4. Tambahkan puluhannya dulu: 18 + 10 = 28, baru tambahkan satuannya: 28 + 4 = 32."
,141,ADD0000000000141,PENJUMLAHAN,1,Pertambahan 10-19,13 + 19,32,Sulit,"Pecah 13 menjadi 10 + 3. Tambahkan puluhannya dulu: 19 + 10 = 29, baru tambahkan satuannya: 29 + 3 = 32."
,142,ADD0000000000142,PENJUMLAHAN,1,Pertambahan 10-19,17 + 16,33,Sulit,"Pecah 16 menjadi 10 + 6. Tambahkan puluhannya dulu: 17 + 10 = 27, baru tambahkan satuannya: 27 + 6 = 33."
,143,ADD0000000000143,PENJUMLAHAN,1,Pertambahan 10-19,15 + 18,33,Sulit,"Pecah 15 menjadi 10 + 5. Tambahkan puluhannya dulu: 18 + 10 = 28, baru tambahkan satuannya: 28 + 5 = 33."
,144,ADD0000000000144,PENJUMLAHAN,1,Pertambahan 10-19,14 + 19,33,Sulit,"Pecah 14 menjadi 10 + 4. Tambahkan puluhannya dulu: 19 + 10 = 29, baru tambahkan satuannya: 29 + 4 = 33."
,145,ADD0000000000145,PENJUMLAHAN,1,Pertambahan 10-19,19 + 14,33,Sulit,"Pecah 14 menjadi 10 + 4. Tambahkan puluhannya dulu: 19 + 10 = 29, baru tambahkan satuannya: 29 + 4 = 33."
,146,ADD0000000000146,PENJUMLAHAN,1,Pertambahan 10-19,17 + 17,34,Sulit,"Pecah 17 menjadi 10 + 7. Tambahkan puluhannya dulu: 17 + 10 = 27, baru tambahkan satuannya: 27 + 7 = 34."
,147,ADD0000000000147,PENJUMLAHAN,1,Pertambahan 10-19,16 + 18,34,Sulit,"Pecah 16 menjadi 10 + 6. Tambahkan puluhannya dulu: 18 + 10 = 28, baru tambahkan satuannya: 28 + 6 = 34."
,148,ADD0000000000148,PENJUMLAHAN,1,Pertambahan 10-19,19 + 15,34,Sulit,"Pecah 15 menjadi 10 + 5. Tambahkan puluhannya dulu: 19 + 10 = 29, baru tambahkan satuannya: 29 + 5 = 34."
,149,ADD0000000000149,PENJUMLAHAN,1,Pertambahan 10-19,19 + 17,36,Sulit,"Pecah 17 menjadi 10 + 7. Tambahkan puluhannya dulu: 19 + 10 = 29, baru tambahkan satuannya: 29 + 7 = 36."
,150,ADD0000000000150,PENJUMLAHAN,1,Pertambahan 10-19,17 + 19,36,Sulit,"Pecah 17 menjadi 10 + 7. Tambahkan puluhannya dulu: 19 + 10 = 29, baru tambahkan satuannya: 29 + 7 = 36."
,151,ADD0000000000151,PENJUMLAHAN,1,Campuran 0-19 dan 20-49,20 + 3,23,Mudah,Puluhannya tetap 20. Cukup tambahkan satuannya: 0 + 3 = 3. Jadi hasilnya 23.
,152,ADD0000000000152,PENJUMLAHAN,1,Campuran 0-19 dan 20-49,1 + 24,25,Mudah,Puluhannya tetap 20. Cukup tambahkan satuannya: 4 + 1 = 5. Jadi hasilnya 25.
,153,ADD0000000000153,PENJUMLAHAN,1,Campuran 0-19 dan 20-49,2 + 26,28,Mudah,Puluhannya tetap 20. Cukup tambahkan satuannya: 6 + 2 = 8. Jadi hasilnya 28.
,154,ADD0000000000154,PENJUMLAHAN,1,Campuran 0-19 dan 20-49,8 + 21,29,Mudah,Puluhannya tetap 20. Cukup tambahkan satuannya: 1 + 8 = 9. Jadi hasilnya 29.
,155,ADD0000000000155,PENJUMLAHAN,1,Campuran 0-19 dan 20-49,2 + 28,30,Mudah,"Tambahkan satuannya: 8 + 2 = 10, lewat sepuluh. Simpan 1 puluhan lalu gabungkan: 20 + 10 + 0 = 30."
,156,ADD0000000000156,PENJUMLAHAN,1,Campuran 0-19 dan 20-49,6 + 26,32,Mudah,"Tambahkan satuannya: 6 + 6 = 12, lewat sepuluh. Simpan 1 puluhan lalu gabungkan: 20 + 10 + 2 = 32."
,157,ADD0000000000157,PENJUMLAHAN,1,Campuran 0-19 dan 20-49,0 + 32,32,Mudah,Menambahkan nol tidak menambah apa pun. 0 + 32 tetap 32. Setiap bilangan yang ditambah 0 nilainya tidak berubah.
,158,ADD0000000000158,PENJUMLAHAN,1,Campuran 0-19 dan 20-49,27 + 6,33,Mudah,"Tambahkan satuannya: 7 + 6 = 13, lewat sepuluh. Simpan 1 puluhan lalu gabungkan: 20 + 10 + 3 = 33."
,159,ADD0000000000159,PENJUMLAHAN,1,Campuran 0-19 dan 20-49,29 + 4,33,Mudah,"Tambahkan satuannya: 9 + 4 = 13, lewat sepuluh. Simpan 1 puluhan lalu gabungkan: 20 + 10 + 3 = 33."
,160,ADD0000000000160,PENJUMLAHAN,1,Campuran 0-19 dan 20-49,3 + 30,33,Mudah,Puluhannya tetap 30. Cukup tambahkan satuannya: 0 + 3 = 3. Jadi hasilnya 33.
,161,ADD0000000000161,PENJUMLAHAN,1,Campuran 0-19 dan 20-49,7 + 27,34,Mudah,"Tambahkan satuannya: 7 + 7 = 14, lewat sepuluh. Simpan 1 puluhan lalu gabungkan: 20 + 10 + 4 = 34."
,162,ADD0000000000162,PENJUMLAHAN,1,Campuran 0-19 dan 20-49,0 + 35,35,Mudah,Menambahkan nol tidak menambah apa pun. 0 + 35 tetap 35. Setiap bilangan yang ditambah 0 nilainya tidak berubah.
,163,ADD0000000000163,PENJUMLAHAN,1,Campuran 0-19 dan 20-49,32 + 4,36,Mudah,Puluhannya tetap 30. Cukup tambahkan satuannya: 2 + 4 = 6. Jadi hasilnya 36.
,164,ADD0000000000164,PENJUMLAHAN,1,Campuran 0-19 dan 20-49,26 + 11,37,Mudah,"Pecah 11 menjadi 10 + 1. Tambahkan puluhannya dulu: 26 + 10 = 36, baru tambahkan satuannya: 36 + 1 = 37."
,165,ADD0000000000165,PENJUMLAHAN,1,Campuran 0-19 dan 20-49,30 + 7,37,Mudah,Puluhannya tetap 30. Cukup tambahkan satuannya: 0 + 7 = 7. Jadi hasilnya 37.
,166,ADD0000000000166,PENJUMLAHAN,1,Campuran 0-19 dan 20-49,13 + 26,39,Sedang,"Pecah 13 menjadi 10 + 3. Tambahkan puluhannya dulu: 26 + 10 = 36, baru tambahkan satuannya: 36 + 3 = 39."
,167,ADD0000000000167,PENJUMLAHAN,1,Campuran 0-19 dan 20-49,7 + 32,39,Sedang,Puluhannya tetap 30. Cukup tambahkan satuannya: 2 + 7 = 9. Jadi hasilnya 39.
,168,ADD0000000000168,PENJUMLAHAN,1,Campuran 0-19 dan 20-49,36 + 3,39,Sedang,Puluhannya tetap 30. Cukup tambahkan satuannya: 6 + 3 = 9. Jadi hasilnya 39.
,169,ADD0000000000169,PENJUMLAHAN,1,Campuran 0-19 dan 20-49,22 + 19,41,Sedang,"Pecah 19 menjadi 10 + 9. Tambahkan puluhannya dulu: 22 + 10 = 32, baru tambahkan satuannya: 32 + 9 = 41."
,170,ADD0000000000170,PENJUMLAHAN,1,Campuran 0-19 dan 20-49,35 + 6,41,Sedang,"Tambahkan satuannya: 5 + 6 = 11, lewat sepuluh. Simpan 1 puluhan lalu gabungkan: 30 + 10 + 1 = 41."
,171,ADD0000000000171,PENJUMLAHAN,1,Campuran 0-19 dan 20-49,40 + 2,42,Sedang,Puluhannya tetap 40. Cukup tambahkan satuannya: 0 + 2 = 2. Jadi hasilnya 42.
,172,ADD0000000000172,PENJUMLAHAN,1,Campuran 0-19 dan 20-49,37 + 8,45,Sedang,"Tambahkan satuannya: 7 + 8 = 15, lewat sepuluh. Simpan 1 puluhan lalu gabungkan: 30 + 10 + 5 = 45."
,173,ADD0000000000173,PENJUMLAHAN,1,Campuran 0-19 dan 20-49,30 + 16,46,Sedang,"Pecah 16 menjadi 10 + 6. Tambahkan puluhannya dulu: 30 + 10 = 40, baru tambahkan satuannya: 40 + 6 = 46."
,174,ADD0000000000174,PENJUMLAHAN,1,Campuran 0-19 dan 20-49,40 + 6,46,Sedang,Puluhannya tetap 40. Cukup tambahkan satuannya: 0 + 6 = 6. Jadi hasilnya 46.
,175,ADD0000000000175,PENJUMLAHAN,1,Campuran 0-19 dan 20-49,11 + 36,47,Sedang,"Pecah 11 menjadi 10 + 1. Tambahkan puluhannya dulu: 36 + 10 = 46, baru tambahkan satuannya: 46 + 1 = 47."
,176,ADD0000000000176,PENJUMLAHAN,1,Campuran 0-19 dan 20-49,10 + 37,47,Sedang,"10 adalah puluhan bulat, jadi cukup jumlahkan puluhannya: 37 + 10 = 47."
,177,ADD0000000000177,PENJUMLAHAN,1,Campuran 0-19 dan 20-49,18 + 30,48,Sedang,"Pecah 18 menjadi 10 + 8. Tambahkan puluhannya dulu: 30 + 10 = 40, baru tambahkan satuannya: 40 + 8 = 48."
,178,ADD0000000000178,PENJUMLAHAN,1,Campuran 0-19 dan 20-49,33 + 15,48,Sedang,"Pecah 15 menjadi 10 + 5. Tambahkan puluhannya dulu: 33 + 10 = 43, baru tambahkan satuannya: 43 + 5 = 48."
,179,ADD0000000000179,PENJUMLAHAN,1,Campuran 0-19 dan 20-49,48 + 0,48,Sedang,Menambahkan nol tidak menambah apa pun. 48 + 0 tetap 48. Setiap bilangan yang ditambah 0 nilainya tidak berubah.
,180,ADD0000000000180,PENJUMLAHAN,1,Campuran 0-19 dan 20-49,34 + 16,50,Sedang,"Pecah 16 menjadi 10 + 6. Tambahkan puluhannya dulu: 34 + 10 = 44, baru tambahkan satuannya: 44 + 6 = 50."
,181,ADD0000000000181,PENJUMLAHAN,1,Campuran 0-19 dan 20-49,45 + 5,50,Sedang,"Tambahkan satuannya: 5 + 5 = 10, lewat sepuluh. Simpan 1 puluhan lalu gabungkan: 40 + 10 + 0 = 50."
,182,ADD0000000000182,PENJUMLAHAN,1,Campuran 0-19 dan 20-49,19 + 32,51,Sedang,"Pecah 19 menjadi 10 + 9. Tambahkan puluhannya dulu: 32 + 10 = 42, baru tambahkan satuannya: 42 + 9 = 51."
,183,ADD0000000000183,PENJUMLAHAN,1,Campuran 0-19 dan 20-49,45 + 7,52,Sedang,"Tambahkan satuannya: 5 + 7 = 12, lewat sepuluh. Simpan 1 puluhan lalu gabungkan: 40 + 10 + 2 = 52."
,184,ADD0000000000184,PENJUMLAHAN,1,Campuran 0-19 dan 20-49,37 + 16,53,Sedang,"Pecah 16 menjadi 10 + 6. Tambahkan puluhannya dulu: 37 + 10 = 47, baru tambahkan satuannya: 47 + 6 = 53."
,185,ADD0000000000185,PENJUMLAHAN,1,Campuran 0-19 dan 20-49,19 + 35,54,Sedang,"Pecah 19 menjadi 10 + 9. Tambahkan puluhannya dulu: 35 + 10 = 45, baru tambahkan satuannya: 45 + 9 = 54."
,186,ADD0000000000186,PENJUMLAHAN,1,Campuran 0-19 dan 20-49,16 + 38,54,Sulit,"Pecah 16 menjadi 10 + 6. Tambahkan puluhannya dulu: 38 + 10 = 48, baru tambahkan satuannya: 48 + 6 = 54."
,187,ADD0000000000187,PENJUMLAHAN,1,Campuran 0-19 dan 20-49,13 + 41,54,Sulit,"Pecah 13 menjadi 10 + 3. Tambahkan puluhannya dulu: 41 + 10 = 51, baru tambahkan satuannya: 51 + 3 = 54."
,188,ADD0000000000188,PENJUMLAHAN,1,Campuran 0-19 dan 20-49,44 + 11,55,Sulit,"Pecah 11 menjadi 10 + 1. Tambahkan puluhannya dulu: 44 + 10 = 54, baru tambahkan satuannya: 54 + 1 = 55."
,189,ADD0000000000189,PENJUMLAHAN,1,Campuran 0-19 dan 20-49,19 + 37,56,Sulit,"Pecah 19 menjadi 10 + 9. Tambahkan puluhannya dulu: 37 + 10 = 47, baru tambahkan satuannya: 47 + 9 = 56."
,190,ADD0000000000190,PENJUMLAHAN,1,Campuran 0-19 dan 20-49,17 + 39,56,Sulit,"Pecah 17 menjadi 10 + 7. Tambahkan puluhannya dulu: 39 + 10 = 49, baru tambahkan satuannya: 49 + 7 = 56."
,191,ADD0000000000191,PENJUMLAHAN,1,Campuran 0-19 dan 20-49,13 + 44,57,Sulit,"Pecah 13 menjadi 10 + 3. Tambahkan puluhannya dulu: 44 + 10 = 54, baru tambahkan satuannya: 54 + 3 = 57."
,192,ADD0000000000192,PENJUMLAHAN,1,Campuran 0-19 dan 20-49,48 + 9,57,Sulit,"Tambahkan satuannya: 8 + 9 = 17, lewat sepuluh. Simpan 1 puluhan lalu gabungkan: 40 + 10 + 7 = 57."
,193,ADD0000000000193,PENJUMLAHAN,1,Campuran 0-19 dan 20-49,16 + 42,58,Sulit,"Pecah 16 menjadi 10 + 6. Tambahkan puluhannya dulu: 42 + 10 = 52, baru tambahkan satuannya: 52 + 6 = 58."
,194,ADD0000000000194,PENJUMLAHAN,1,Campuran 0-19 dan 20-49,48 + 10,58,Sulit,"10 adalah puluhan bulat, jadi cukup jumlahkan puluhannya: 48 + 10 = 58."
,195,ADD0000000000195,PENJUMLAHAN,1,Campuran 0-19 dan 20-49,49 + 9,58,Sulit,"Tambahkan satuannya: 9 + 9 = 18, lewat sepuluh. Simpan 1 puluhan lalu gabungkan: 40 + 10 + 8 = 58."
,196,ADD0000000000196,PENJUMLAHAN,1,Campuran 0-19 dan 20-49,47 + 14,61,Sulit,"Pecah 14 menjadi 10 + 4. Tambahkan puluhannya dulu: 47 + 10 = 57, baru tambahkan satuannya: 57 + 4 = 61."
,197,ADD0000000000197,PENJUMLAHAN,1,Campuran 0-19 dan 20-49,14 + 49,63,Sulit,"Pecah 14 menjadi 10 + 4. Tambahkan puluhannya dulu: 49 + 10 = 59, baru tambahkan satuannya: 59 + 4 = 63."
,198,ADD0000000000198,PENJUMLAHAN,1,Campuran 0-19 dan 20-49,48 + 16,64,Sulit,"Pecah 16 menjadi 10 + 6. Tambahkan puluhannya dulu: 48 + 10 = 58, baru tambahkan satuannya: 58 + 6 = 64."
,199,ADD0000000000199,PENJUMLAHAN,1,Campuran 0-19 dan 20-49,15 + 49,64,Sulit,"Pecah 15 menjadi 10 + 5. Tambahkan puluhannya dulu: 49 + 10 = 59, baru tambahkan satuannya: 59 + 5 = 64."
,200,ADD0000000000200,PENJUMLAHAN,1,Campuran 0-19 dan 20-49,19 + 46,65,Sulit,"Pecah 19 menjadi 10 + 9. Tambahkan puluhannya dulu: 46 + 10 = 56, baru tambahkan satuannya: 56 + 9 = 65."
,201,ADD0000000000201,PENJUMLAHAN,1,Pertambahan 20-49,20 + 20,40,Mudah,"20 adalah puluhan bulat, jadi cukup jumlahkan puluhannya: 20 + 20 = 40."
,202,ADD0000000000202,PENJUMLAHAN,1,Pertambahan 20-49,20 + 23,43,Mudah,"20 adalah puluhan bulat, jadi cukup jumlahkan puluhannya: 23 + 20 = 43."
,203,ADD0000000000203,PENJUMLAHAN,1,Pertambahan 20-49,20 + 28,48,Mudah,"20 adalah puluhan bulat, jadi cukup jumlahkan puluhannya: 28 + 20 = 48."
,204,ADD0000000000204,PENJUMLAHAN,1,Pertambahan 20-49,27 + 24,51,Mudah,"Pecah 24 menjadi 20 + 4. Tambahkan puluhannya dulu: 27 + 20 = 47, baru tambahkan satuannya: 47 + 4 = 51."
,205,ADD0000000000205,PENJUMLAHAN,1,Pertambahan 20-49,30 + 23,53,Mudah,"Pecah 23 menjadi 20 + 3. Tambahkan puluhannya dulu: 30 + 20 = 50, baru tambahkan satuannya: 50 + 3 = 53."
,206,ADD0000000000206,PENJUMLAHAN,1,Pertambahan 20-49,30 + 24,54,Mudah,"Pecah 24 menjadi 20 + 4. Tambahkan puluhannya dulu: 30 + 20 = 50, baru tambahkan satuannya: 50 + 4 = 54."
,207,ADD0000000000207,PENJUMLAHAN,1,Pertambahan 20-49,29 + 30,59,Mudah,"Pecah 29 menjadi 20 + 9. Tambahkan puluhannya dulu: 30 + 20 = 50, baru tambahkan satuannya: 50 + 9 = 59."
,208,ADD0000000000208,PENJUMLAHAN,1,Pertambahan 20-49,34 + 25,59,Mudah,"Pecah 25 menjadi 20 + 5. Tambahkan puluhannya dulu: 34 + 20 = 54, baru tambahkan satuannya: 54 + 5 = 59."
,209,ADD0000000000209,PENJUMLAHAN,1,Pertambahan 20-49,26 + 34,60,Mudah,"Pecah 26 menjadi 20 + 6. Tambahkan puluhannya dulu: 34 + 20 = 54, baru tambahkan satuannya: 54 + 6 = 60."
,210,ADD0000000000210,PENJUMLAHAN,1,Pertambahan 20-49,36 + 26,62,Mudah,"Pecah 26 menjadi 20 + 6. Tambahkan puluhannya dulu: 36 + 20 = 56, baru tambahkan satuannya: 56 + 6 = 62."
,211,ADD0000000000211,PENJUMLAHAN,1,Pertambahan 20-49,21 + 41,62,Mudah,"Pecah 21 menjadi 20 + 1. Tambahkan puluhannya dulu: 41 + 20 = 61, baru tambahkan satuannya: 61 + 1 = 62."
,212,ADD0000000000212,PENJUMLAHAN,1,Pertambahan 20-49,25 + 38,63,Mudah,"Pecah 25 menjadi 20 + 5. Tambahkan puluhannya dulu: 38 + 20 = 58, baru tambahkan satuannya: 58 + 5 = 63."
,213,ADD0000000000213,PENJUMLAHAN,1,Pertambahan 20-49,40 + 24,64,Mudah,"Pecah 24 menjadi 20 + 4. Tambahkan puluhannya dulu: 40 + 20 = 60, baru tambahkan satuannya: 60 + 4 = 64."
,214,ADD0000000000214,PENJUMLAHAN,1,Pertambahan 20-49,23 + 42,65,Mudah,"Pecah 23 menjadi 20 + 3. Tambahkan puluhannya dulu: 42 + 20 = 62, baru tambahkan satuannya: 62 + 3 = 65."
,215,ADD0000000000215,PENJUMLAHAN,1,Pertambahan 20-49,44 + 21,65,Mudah,"Pecah 21 menjadi 20 + 1. Tambahkan puluhannya dulu: 44 + 20 = 64, baru tambahkan satuannya: 64 + 1 = 65."
,216,ADD0000000000216,PENJUMLAHAN,1,Pertambahan 20-49,20 + 45,65,Sedang,"20 adalah puluhan bulat, jadi cukup jumlahkan puluhannya: 45 + 20 = 65."
,217,ADD0000000000217,PENJUMLAHAN,1,Pertambahan 20-49,26 + 40,66,Sedang,"Pecah 26 menjadi 20 + 6. Tambahkan puluhannya dulu: 40 + 20 = 60, baru tambahkan satuannya: 60 + 6 = 66."
,218,ADD0000000000218,PENJUMLAHAN,1,Pertambahan 20-49,33 + 34,67,Sedang,"Pecah 33 menjadi 30 + 3. Tambahkan puluhannya dulu: 34 + 30 = 64, baru tambahkan satuannya: 64 + 3 = 67."
,219,ADD0000000000219,PENJUMLAHAN,1,Pertambahan 20-49,40 + 27,67,Sedang,"Pecah 27 menjadi 20 + 7. Tambahkan puluhannya dulu: 40 + 20 = 60, baru tambahkan satuannya: 60 + 7 = 67."
,220,ADD0000000000220,PENJUMLAHAN,1,Pertambahan 20-49,46 + 21,67,Sedang,"Pecah 21 menjadi 20 + 1. Tambahkan puluhannya dulu: 46 + 20 = 66, baru tambahkan satuannya: 66 + 1 = 67."
,221,ADD0000000000221,PENJUMLAHAN,1,Pertambahan 20-49,28 + 41,69,Sedang,"Pecah 28 menjadi 20 + 8. Tambahkan puluhannya dulu: 41 + 20 = 61, baru tambahkan satuannya: 61 + 8 = 69."
,222,ADD0000000000222,PENJUMLAHAN,1,Pertambahan 20-49,47 + 22,69,Sedang,"Pecah 22 menjadi 20 + 2. Tambahkan puluhannya dulu: 47 + 20 = 67, baru tambahkan satuannya: 67 + 2 = 69."
,223,ADD0000000000223,PENJUMLAHAN,1,Pertambahan 20-49,42 + 28,70,Sedang,"Pecah 28 menjadi 20 + 8. Tambahkan puluhannya dulu: 42 + 20 = 62, baru tambahkan satuannya: 62 + 8 = 70."
,224,ADD0000000000224,PENJUMLAHAN,1,Pertambahan 20-49,46 + 24,70,Sedang,"Pecah 24 menjadi 20 + 4. Tambahkan puluhannya dulu: 46 + 20 = 66, baru tambahkan satuannya: 66 + 4 = 70."
,225,ADD0000000000225,PENJUMLAHAN,1,Pertambahan 20-49,23 + 48,71,Sedang,"Pecah 23 menjadi 20 + 3. Tambahkan puluhannya dulu: 48 + 20 = 68, baru tambahkan satuannya: 68 + 3 = 71."
,226,ADD0000000000226,PENJUMLAHAN,1,Pertambahan 20-49,34 + 38,72,Sedang,"Pecah 34 menjadi 30 + 4. Tambahkan puluhannya dulu: 38 + 30 = 68, baru tambahkan satuannya: 68 + 4 = 72."
,227,ADD0000000000227,PENJUMLAHAN,1,Pertambahan 20-49,30 + 42,72,Sedang,"30 adalah puluhan bulat, jadi cukup jumlahkan puluhannya: 42 + 30 = 72."
,228,ADD0000000000228,PENJUMLAHAN,1,Pertambahan 20-49,49 + 23,72,Sedang,"Pecah 23 menjadi 20 + 3. Tambahkan puluhannya dulu: 49 + 20 = 69, baru tambahkan satuannya: 69 + 3 = 72."
,229,ADD0000000000229,PENJUMLAHAN,1,Pertambahan 20-49,37 + 36,73,Sedang,"Pecah 36 menjadi 30 + 6. Tambahkan puluhannya dulu: 37 + 30 = 67, baru tambahkan satuannya: 67 + 6 = 73."
,230,ADD0000000000230,PENJUMLAHAN,1,Pertambahan 20-49,31 + 42,73,Sedang,"Pecah 31 menjadi 30 + 1. Tambahkan puluhannya dulu: 42 + 30 = 72, baru tambahkan satuannya: 72 + 1 = 73."
,231,ADD0000000000231,PENJUMLAHAN,1,Pertambahan 20-49,38 + 36,74,Sedang,"Pecah 36 menjadi 30 + 6. Tambahkan puluhannya dulu: 38 + 30 = 68, baru tambahkan satuannya: 68 + 6 = 74."
,232,ADD0000000000232,PENJUMLAHAN,1,Pertambahan 20-49,44 + 30,74,Sedang,"30 adalah puluhan bulat, jadi cukup jumlahkan puluhannya: 44 + 30 = 74."
,233,ADD0000000000233,PENJUMLAHAN,1,Pertambahan 20-49,47 + 27,74,Sedang,"Pecah 27 menjadi 20 + 7. Tambahkan puluhannya dulu: 47 + 20 = 67, baru tambahkan satuannya: 67 + 7 = 74."
,234,ADD0000000000234,PENJUMLAHAN,1,Pertambahan 20-49,38 + 37,75,Sedang,"Pecah 37 menjadi 30 + 7. Tambahkan puluhannya dulu: 38 + 30 = 68, baru tambahkan satuannya: 68 + 7 = 75."
,235,ADD0000000000235,PENJUMLAHAN,1,Pertambahan 20-49,36 + 39,75,Sedang,"Pecah 36 menjadi 30 + 6. Tambahkan puluhannya dulu: 39 + 30 = 69, baru tambahkan satuannya: 69 + 6 = 75."
,236,ADD0000000000236,PENJUMLAHAN,1,Pertambahan 20-49,43 + 32,75,Sulit,"Pecah 32 menjadi 30 + 2. Tambahkan puluhannya dulu: 43 + 30 = 73, baru tambahkan satuannya: 73 + 2 = 75."
,237,ADD0000000000237,PENJUMLAHAN,1,Pertambahan 20-49,43 + 33,76,Sulit,"Pecah 33 menjadi 30 + 3. Tambahkan puluhannya dulu: 43 + 30 = 73, baru tambahkan satuannya: 73 + 3 = 76."
,238,ADD0000000000238,PENJUMLAHAN,1,Pertambahan 20-49,33 + 43,76,Sulit,"Pecah 33 menjadi 30 + 3. Tambahkan puluhannya dulu: 43 + 30 = 73, baru tambahkan satuannya: 73 + 3 = 76."
,239,ADD0000000000239,PENJUMLAHAN,1,Pertambahan 20-49,32 + 44,76,Sulit,"Pecah 32 menjadi 30 + 2. Tambahkan puluhannya dulu: 44 + 30 = 74, baru tambahkan satuannya: 74 + 2 = 76."
,240,ADD0000000000240,PENJUMLAHAN,1,Pertambahan 20-49,44 + 33,77,Sulit,"Pecah 33 menjadi 30 + 3. Tambahkan puluhannya dulu: 44 + 30 = 74, baru tambahkan satuannya: 74 + 3 = 77."
,241,ADD0000000000241,PENJUMLAHAN,1,Pertambahan 20-49,36 + 43,79,Sulit,"Pecah 36 menjadi 30 + 6. Tambahkan puluhannya dulu: 43 + 30 = 73, baru tambahkan satuannya: 73 + 6 = 79."
,242,ADD0000000000242,PENJUMLAHAN,1,Pertambahan 20-49,36 + 44,80,Sulit,"Pecah 36 menjadi 30 + 6. Tambahkan puluhannya dulu: 44 + 30 = 74, baru tambahkan satuannya: 74 + 6 = 80."
